TIMESTAMP,PRICE,VOLUME,LOGRET,RET,CUMRET
2024-01-04,6771.0,183411,-0.004788399145267742,-0.004776953038877041,0.995223046961123
2024-01-05,6780.0,107606,0.0013283154487958044,0.0013291980505094614,0.9965458954949657
2024-01-08,6766.5,215760,-0.0019931354178809517,-0.0019911504424778848,0.9945616226942015
2024-01-09,6931.0,846711,0.024020136401424388,0.024310943619300973,1.0187403542294406
2024-01-10,6957.0,712613,0.00374424400565674,0.003751262444091852,1.0225619166605424
2024-01-11,6972.5,423594,0.002225493578002679,0.002227971826936903,1.0248401558021607
2024-01-12,6965.0,408235,-0.001076233287737913,-0.001075654356400113,1.0237377820239584
2024-01-15,6889.5,569684,-0.010899093779948297,-0.01083991385498928,1.0126405526567208
2024-01-16,6857.0,468624,-0.004728485149593387,-0.004717323463241163,1.0078635996178438
2024-01-17,6910.0,305722,0.0076996094773510585,0.007729327694326882,1.015653707650474
2024-01-18,6857.5,279760,-0.007626693949957295,-0.00759768451519538,1.0079370912030572
2024-01-19,6834.5,336358,-0.0033596292190506364,-0.003353991979584414,1.0045564782832366
2024-01-22,6840.0,200555,0.0008044170238883651,0.0008047406540345747,1.0053648857205848
2024-01-23,6799.5,355179,-0.005938651567582494,-0.005921052631578938,0.9994120673182919
2024-01-24,6795.0,469629,-0.0006620324637695366,-0.0006618133686300265,0.9987506430513705
2024-01-25,6809.0,321262,0.002058218897722541,0.0020603384841795247,1.0008084074373482
2024-01-26,6901.0,676152,0.013421062137635114,0.013511528858863198,1.014330859116631
2024-01-29,6943.0,591425,0.0060676291326714924,0.006086074481959081,1.0205041522745644
2024-01-30,6994.0,649956,0.007318680870047775,0.0073455278697969195,1.0280002939663406
2024-01-31,7090.5,941356,0.013703221278079667,0.013797540749213688,1.042184169912545
2024-02-01,7093.5,575655,0.0004230118506393472,0.00042310133276912687,1.0426251194238259
2024-02-02,7114.0,574253,0.002885801756360331,0.0028899696905617667,1.045638274417579
2024-02-05,7137.5,536657,0.003297901455865158,0.003303345515884182,1.0490923789226132
2024-02-06,7163.0,342130,0.003566312650185591,0.0035726795096322483,1.0528404497685013
2024-02-07,7265.0,781313,0.014139409389932044,0.014239843640932559,1.0678327331520538
2024-02-08,7231.5,641629,-0.0046218134905966456,-0.004611149346180343,1.0629087969427498
2024-02-09,7238.5,347142,0.0009675190803114857,0.000967987277881388,1.0639376791357384
2024-02-12,7280.0,314983,0.0057168595966334765,0.0057332320232093,1.0700374807084585
2024-02-13,7269.0,487680,-0.0015121317060962246,-0.0015109890109890056,1.0684206658337616
2024-02-14,7220.5,340611,-0.0066945279180155885,-0.006672169486862001,1.0612919820680529
2024-02-15,7282.5,393724,0.008550007266969879,0.00858666297347832,1.070404938634526
2024-02-16,7224.5,509615,-0.00799618239992372,-0.007964297974596635,1.0618799147497608
2024-02-19,7188.0,401308,-0.0050650585302163265,-0.005052252751055475,1.0565150290291758
2024-02-20,7081.0,690280,-0.014997828251675685,-0.014885920979410106,1.0407878297934883
2024-02-21,6990.5,1056631,-0.012863056223894631,-0.012780680694817081,1.027485852869846
2024-02-22,7021.5,672857,0.004424785980355636,0.0044345898004434225,1.0320423311530826
2024-02-26,7164.0,612660,0.02009161377236753,0.020294808801538222,1.0529874329389282
2024-02-27,7141.5,342224,-0.003145645877919306,-0.003140703517587995,1.049680311604321
2024-02-28,7261.5,735475,0.01666358074517558,0.01680319260659524,1.0673182920555593
2024-02-29,7378.0,1141422,0.01591618010876215,0.016043517179646027,1.084441831410303
2024-03-01,7463.5,971874,0.011521873916673458,0.011588506370290075,1.0970088924818104
2024-03-04,7511.5,1911151,0.006410706429184049,0.006431298988410328,1.1040640846623058
2024-03-05,7499.5,1040586,-0.0015988278670641632,-0.0015975504226851678,1.102300286617182
2024-03-06,7483.0,857869,-0.002202570555055603,-0.0022001466764450806,1.0998750643051367
2024-03-07,7513.0,426452,0.004001072288801981,0.004009087264466027,1.1042845594179462
2024-03-11,7554.5,648724,0.005508558810735097,0.005523758818048785,1.1103843609906663
2024-03-12,7536.5,1111543,-0.002385528929311677,-0.002382685816400776,1.1077386639229805
2024-03-13,7426.0,1230308,-0.014770527513558507,-0.01466197837192329,1.0914970235907986
2024-03-14,7370.0,1389788,-0.007569649553643113,-0.0075410719095071466,1.0832659660468873
2024-03-15,7380.0,788252,0.001355932411135997,0.0013568521031208647,1.0847357977511574
2024-03-18,7344.0,602099,-0.004889985294191792,-0.004878048780487809,1.0794444036157858
2024-03-19,7333.5,1161411,-0.00143076161351645,-0.0014297385620914982,1.0779010803263025
2024-03-20,7438.5,1157982,0.01421632391048833,0.01431785641235428,1.093334313221136
2024-03-21,7417.5,648324,-0.002827142432321346,-0.00282314982859444,1.0902476666421692
2024-03-22,7303.0,3496776,-0.015556850544867112,-0.015436467812605326,1.0734180936282793
2024-03-25,7438.0,877301,0.018316772864905653,0.018485553881966377,1.0932608216359225
2024-03-26,7419.0,562109,-0.002557718295489495,-0.0025544501210003068,1.0904681413978097
2024-03-27,7493.0,519706,0.009924974174784782,0.009974390079525497,1.1013448960094065
2024-03-28,7481.0,498911,-0.001602778491905822,-0.0016014947284131997,1.0995810979642826
2024-03-29,7551.0,705061,0.009313531931020613,0.009357037829167192,1.1098699198941715
2024-04-01,7665.0,741367,0.014984507502489001,0.015097338100913849,1.126626001322848
2024-04-02,7654.0,383628,-0.0014361253202669177,-0.001435094585779506,1.125009186448151
2024-04-03,7686.5,316677,0.004237156367006578,0.0042461458061144874,1.129786139487028
